Date,EUR_USD,Exchange Rate (USD),NZ_USD,UK_USD,CHN_USD,WAS_USD
9/5/2018,23.6904784,0.857728563,#N/A,#N/A,#N/A,#N/A
9/6/2018,24.9729354,0.857728563,16.55345248,#N/A,#N/A,#N/A
9/7/2018,27.0132079,0.857728563,16.56664248,#N/A,#N/A,#N/A
9/8/2018,#N/A,0.857728563,#N/A,#N/A,#N/A,#N/A
9/9/2018,#N/A,0.857728563,#N/A,#N/A,#N/A,#N/A
9/10/2018,29.3682653,0.857728563,16.58642749,#N/A,#N/A,#N/A
9/11/2018,28.1091257,0.857728563,16.58642749,#N/A,#N/A,#N/A
9/12/2018,26.7100817,0.857728563,16.55345248,#N/A,#N/A,#N/A
9/13/2018,21.9883082,0.857728563,16.52047748,#N/A,#N/A,#N/A
9/14/2018,23.2357891,0.857728563,16.50728748,#N/A,#N/A,#N/A
9/15/2018,#N/A,0.857728563,#N/A,#N/A,#N/A,#N/A
9/16/2018,#N/A,0.857728563,#N/A,#N/A,#N/A,#N/A
9/17/2018,24.3900004,0.857728563,16.52707248,#N/A,#N/A,#N/A
9/18/2018,23.5389153,0.857728563,16.48750247,#N/A,#N/A,#N/A
9/19/2018,24.9845941,0.857728563,16.52707248,#N/A,#N/A,#N/A
9/20/2018,25.6258226,0.857728563,16.50728748,#N/A,#N/A,#N/A
9/21/2018,25.7424096,0.857728563,16.52707248,#N/A,#N/A,#N/A
9/22/2018,#N/A,0.857728563,#N/A,#N/A,#N/A,#N/A
9/23/2018,#N/A,0.857728563,#N/A,#N/A,#N/A,#N/A
9/24/2018,26.0805119,0.857728563,16.52707248,#N/A,#N/A,#N/A
9/25/2018,24.6931266,0.857728563,16.50728748,#N/A,#N/A,#N/A
9/26/2018,23.5389153,0.857728563,16.50728748,#N/A,#N/A,#N/A
9/27/2018,24.2151199,0.857728563,16.50728748,#N/A,#N/A,#N/A
9/28/2018,24.6581505,0.857728563,16.48750247,#N/A,#N/A,#N/A
9/29/2018,#N/A,0.857728563,#N/A,#N/A,#N/A,#N/A
9/30/2018,#N/A,0.857728563,#N/A,#N/A,#N/A,#N/A
10/1/2018,24.47249665,0.870773436,16.34452135,#N/A,#N/A,#N/A
10/2/2018,24.036103,0.870773436,16.32493144,#N/A,#N/A,#N/A
10/3/2018,24.26578387,0.870773436,16.3575813,#N/A,#N/A,#N/A
10/4/2018,24.44952857,0.870773436,16.3575813,#N/A,#N/A,#N/A
10/5/2018,25.39122013,0.870773436,16.40329111,#N/A,#N/A,#N/A
10/6/2018,#N/A,0.870773436,#N/A,#N/A,#N/A,#N/A
10/7/2018,#N/A,0.870773436,#N/A,#N/A,#N/A,#N/A
10/8/2018,25.11560309,0.870773436,16.48818075,#N/A,#N/A,#N/A
10/9/2018,23.82939022,0.870773436,16.48818075,#N/A,#N/A,#N/A
10/10/2018,22.31349648,0.870773436,16.48818075,#N/A,#N/A,#N/A
10/11/2018,22.7958263,0.870773436,#N/A,#N/A,#N/A,#N/A
10/12/2018,23.38151252,0.870773436,16.39676113,#N/A,#N/A,#N/A
10/13/2018,#N/A,0.870773436,#N/A,#N/A,#N/A,#N/A
10/14/2018,#N/A,0.870773436,#N/A,#N/A,#N/A,#N/A
10/15/2018,21.33735278,0.870773436,16.33799138,#N/A,#N/A,#N/A
10/16/2018,22.14123583,0.870773436,16.39023116,#N/A,#N/A,#N/A
10/17/2018,22.09529965,0.870773436,16.3575813,#N/A,#N/A,#N/A
10/18/2018,22.65801778,0.870773436,16.3575813,#N/A,#N/A,#N/A
10/19/2018,22.62356565,0.870773436,16.3575813,#N/A,#N/A,#N/A
10/20/2018,#N/A,0.870773436,#N/A,#N/A,#N/A,#N/A
10/21/2018,#N/A,0.870773436,#N/A,#N/A,#N/A,#N/A
10/22/2018,21.81968261,0.870773436,#N/A,#N/A,#N/A,#N/A
10/23/2018,22.08381561,0.870773436,16.39023116,#N/A,#N/A,#N/A
10/24/2018,22.52020926,0.870773436,16.39023116,#N/A,#N/A,#N/A
10/25/2018,21.90007091,0.870773436,16.39023116,#N/A,#N/A,#N/A
10/26/2018,20.98134743,0.870773436,16.39023116,#N/A,#N/A,#N/A
10/27/2018,#N/A,0.870773436,#N/A,#N/A,#N/A,#N/A
10/28/2018,#N/A,0.870773436,#N/A,#N/A,#N/A,#N/A
10/29/2018,19.15538452,0.870773436,16.40329111,#N/A,#N/A,#N/A
10/30/2018,18.39743765,0.870773436,16.3575813,#N/A,#N/A,#N/A
10/31/2018,18.79937917,0.870773436,16.32493144,#N/A,#N/A,#N/A
11/1/2018,17.755041,0.879750151,16.92599107,#N/A,#N/A,#N/A
11/2/2018,19.40323623,0.879750151,16.92599107,#N/A,#N/A,#N/A
11/3/2018,#N/A,0.879750151,#N/A,#N/A,#N/A,#N/A
11/4/2018,#N/A,0.879750151,#N/A,#N/A,#N/A,#N/A
11/5/2018,19.58510605,0.879750151,16.94628602,#N/A,#N/A,#N/A
11/6/2018,19.96021255,0.879750151,16.98011095,#N/A,#N/A,#N/A
11/7/2018,21.14236636,0.879750151,16.98011095,#N/A,#N/A,#N/A
11/8/2018,22.24495214,0.879750151,16.98011095,#N/A,#N/A,#N/A
11/9/2018,22.16538409,0.879750151,16.94628602,#N/A,#N/A,#N/A
11/10/2018,#N/A,0.879750151,#N/A,#N/A,#N/A,#N/A
11/11/2018,#N/A,0.879750151,#N/A,#N/A,#N/A,#N/A
11/12/2018,23.29070359,0.879750151,16.94628602,#N/A,#N/A,#N/A
11/13/2018,22.89286336,0.879750151,16.94628602,#N/A,#N/A,#N/A
11/14/2018,22.43818882,0.879750151,#N/A,#N/A,#N/A,#N/A
11/15/2018,21.57430718,0.879750151,16.84481126,#N/A,#N/A,#N/A
11/16/2018,21.71070955,0.879750151,16.77716141,#N/A,#N/A,#N/A
11/17/2018,#N/A,0.879750151,#N/A,#N/A,#N/A,#N/A
11/18/2018,#N/A,0.879750151,#N/A,#N/A,#N/A,#N/A
11/19/2018,21.52883973,0.879750151,16.81098633,#N/A,#N/A,#N/A
11/20/2018,22.10854977,0.879750151,16.77716141,#N/A,#N/A,#N/A
11/21/2018,23.29070359,0.879750151,16.77716141,#N/A,#N/A,#N/A
11/22/2018,23.76811186,0.879750151,16.81098633,#N/A,#N/A,#N/A
11/23/2018,22.94969768,0.879750151,16.77716141,#N/A,#N/A,#N/A
11/24/2018,#N/A,0.879750151,#N/A,#N/A,#N/A,#N/A
11/25/2018,#N/A,0.879750151,#N/A,#N/A,#N/A,#N/A
11/26/2018,22.52912373,0.879750151,16.84481126,#N/A,#N/A,#N/A
11/27/2018,22.29041959,0.879750151,16.87863618,#N/A,#N/A,#N/A
11/28/2018,21.92667995,0.879750151,16.84481126,#N/A,#N/A,#N/A
11/29/2018,22.756461,0.879750151,16.9124611,#N/A,#N/A,#N/A
11/30/2018,23.29070359,0.879750151,16.9124611,#N/A,#N/A,#N/A
12/1/2018,#N/A,0.878409616,#N/A,#N/A,#N/A,#N/A
12/2/2018,#N/A,0.878409616,#N/A,#N/A,#N/A,#N/A
12/3/2018,23.49701053,0.878409616,#N/A,#N/A,#N/A,#N/A
12/4/2018,23.59946842,0.878409616,#N/A,#N/A,#N/A,#N/A
12/5/2018,22.40412632,0.878409616,17.07983337,#N/A,#N/A,#N/A
12/6/2018,22.75703684,0.878409616,17.14129618,#N/A,#N/A,#N/A
12/7/2018,23.10994737,0.878409616,17.17544219,#N/A,#N/A,#N/A
12/8/2018,#N/A,0.878409616,#N/A,#N/A,#N/A,#N/A
12/9/2018,#N/A,0.878409616,#N/A,#N/A,#N/A,#N/A
12/10/2018,23.74746316,0.878409616,17.14129618,#N/A,#N/A,#N/A
12/11/2018,22.95056842,0.878409616,17.38031824,#N/A,#N/A,#N/A
12/12/2018,24.4419,0.878409616,17.65348631,#N/A,#N/A,#N/A
12/13/2018,25.40955789,0.878409616,16.97056614,#N/A,#N/A,#N/A
12/14/2018,26.61628421,0.878409616,16.93642013,#N/A,#N/A,#N/A
12/15/2018,#N/A,0.878409616,#N/A,#N/A,#N/A,#N/A
12/16/2018,#N/A,0.878409616,#N/A,#N/A,#N/A,#N/A
12/17/2018,27.61809474,0.878409616,16.93642013,#N/A,#N/A,#N/A
12/18/2018,27.31072105,0.878409616,16.95007854,#N/A,#N/A,#N/A
12/19/2018,27.6864,0.878409616,16.97056614,#N/A,#N/A,#N/A
12/20/2018,27.50425263,0.878409616,17.10715017,#N/A,#N/A,#N/A
12/21/2018,27.99377368,0.878409616,17.14129618,#N/A,#N/A,#N/A
12/22/2018,#N/A,0.878409616,#N/A,#N/A,#N/A,#N/A
12/23/2018,#N/A,0.878409616,#N/A,#N/A,#N/A,#N/A
12/24/2018,#N/A,0.878409616,17.15495459,#N/A,#N/A,#N/A
12/25/2018,#N/A,0.878409616,#N/A,#N/A,#N/A,#N/A
12/26/2018,#N/A,0.878409616,#N/A,#N/A,#N/A,#N/A
12/27/2018,28.07346316,0.878409616,17.15495459,#N/A,#N/A,#N/A
12/28/2018,28.03931053,0.878409616,17.15495459,#N/A,#N/A,#N/A
12/29/2018,#N/A,0.878409616,#N/A,#N/A,#N/A,#N/A
12/30/2018,#N/A,0.878409616,#N/A,#N/A,#N/A,#N/A
12/31/2018,#N/A,0.878409616,17.15495459,#N/A,#N/A,#N/A
1/1/2019,#N/A,0.875932171,#N/A,#N/A,#N/A,#N/A
1/2/2019,28.56385555,0.875932171,#N/A,#N/A,#N/A,#N/A
1/3/2019,26.30340655,0.875932171,17.0212766,#N/A,#N/A,#N/A
1/4/2019,26.81714495,0.875932171,17.0212766,#N/A,#N/A,#N/A
1/5/2019,#N/A,0.875932171,#N/A,#N/A,#N/A,#N/A
1/6/2019,#N/A,0.875932171,#N/A,#N/A,#N/A,#N/A
1/7/2019,25.19601486,0.875932171,16.98739667,#N/A,#N/A,#N/A
1/8/2019,25.85816659,0.875932171,16.95351674,#N/A,#N/A,#N/A
1/9/2019,24.95627027,0.875932171,16.93996476,#N/A,#N/A,#N/A
1/10/2019,25.03618514,0.875932171,16.93996476,#N/A,#N/A,#N/A
1/11/2019,25.78966814,0.875932171,16.93996476,#N/A,#N/A,#N/A
1/12/2019,#N/A,0.875932171,#N/A,#N/A,#N/A,#N/A
1/13/2019,#N/A,0.875932171,#N/A,#N/A,#N/A,#N/A
1/14/2019,25.57275636,0.875932171,16.91963681,#N/A,#N/A,#N/A
1/15/2019,25.66408764,0.875932171,16.87220491,#N/A,#N/A,#N/A
1/16/2019,26.54315114,0.875932171,16.90608484,#N/A,#N/A,#N/A
1/17/2019,26.80572855,0.875932171,16.87220491,#N/A,#N/A,#N/A
1/18/2019,28.17569764,0.875932171,16.87220491,#N/A,#N/A,#N/A
1/19/2019,#N/A,0.875932171,#N/A,#N/A,#N/A,#N/A
1/20/2019,#N/A,0.875932171,#N/A,#N/A,#N/A,#N/A
1/21/2019,27.71904127,0.875932171,#N/A,#N/A,#N/A,#N/A
1/22/2019,28.55243914,0.875932171,16.95351674,#N/A,#N/A,#N/A
1/23/2019,28.0044515,0.875932171,17.00772462,#N/A,#N/A,#N/A
1/24/2019,27.27380132,0.875932171,17.00772462,#N/A,#N/A,#N/A
1/25/2019,27.125388,0.875932171,16.97384469,#N/A,#N/A,#N/A
1/26/2019,#N/A,0.875932171,#N/A,#N/A,#N/A,#N/A
1/27/2019,#N/A,0.875932171,#N/A,#N/A,#N/A,#N/A
1/28/2019,25.80108455,0.875932171,#N/A,#N/A,#N/A,#N/A
1/29/2019,26.4974855,0.875932171,#N/A,#N/A,#N/A,#N/A
1/30/2019,26.09791118,0.875932171,#N/A,#N/A,#N/A,#N/A
1/31/2019,25.26451332,0.875932171,#N/A,#N/A,#N/A,#N/A
2/1/2019,24.7909116,0.880968008,#N/A,#N/A,#N/A,#N/A
2/2/2019,#N/A,0.880968008,#N/A,#N/A,#N/A,#N/A
2/3/2019,#N/A,0.880968008,#N/A,#N/A,#N/A,#N/A
2/4/2019,26.0168358,0.880968008,17.12118105,#N/A,#N/A,#N/A
2/5/2019,26.1530496,0.880968008,17.05283303,#N/A,#N/A,#N/A
2/6/2019,26.75466055,0.880968008,#N/A,#N/A,#N/A,#N/A
2/7/2019,26.4935841,0.880968008,17.08700704,#N/A,#N/A,#N/A
2/8/2019,25.2222553,0.880968008,17.12118105,#N/A,#N/A,#N/A
2/9/2019,#N/A,0.880968008,#N/A,#N/A,#N/A,#N/A
2/10/2019,#N/A,0.880968008,#N/A,#N/A,#N/A,#N/A
2/11/2019,25.2676599,0.880968008,17.12118105,#N/A,#N/A,#N/A
2/12/2019,23.3379644,0.880968008,17.29205112,#N/A,#N/A,#N/A
2/13/2019,23.62174315,0.880968008,17.29205112,#N/A,#N/A,#N/A
2/14/2019,22.35041435,0.880968008,17.29205112,#N/A,#N/A,#N/A
2/15/2019,23.03148335,0.880968008,17.2373727,#N/A,#N/A,#N/A
2/16/2019,#N/A,0.880968008,#N/A,#N/A,#N/A,#N/A
2/17/2019,#N/A,0.880968008,#N/A,#N/A,#N/A,#N/A
2/18/2019,22.57743735,0.880968008,17.29205112,#N/A,#N/A,#N/A
2/19/2019,22.80446035,0.880968008,17.29205112,#N/A,#N/A,#N/A
2/20/2019,23.09959025,0.880968008,17.18952908,#N/A,#N/A,#N/A
2/21/2019,21.2493528,0.880968008,17.18952908,#N/A,#N/A,#N/A
2/22/2019,21.37421545,0.880968008,17.15535507,#N/A,#N/A,#N/A
2/23/2019,#N/A,0.880968008,#N/A,#N/A,#N/A,#N/A
2/24/2019,#N/A,0.880968008,#N/A,#N/A,#N/A,#N/A
2/25/2019,21.73745225,0.880968008,17.18952908,#N/A,#N/A,#N/A
2/26/2019,22.2028494,0.880968008,17.2237031,#N/A,#N/A,#N/A
2/27/2019,24.0190334,0.880968008,17.18952908,#N/A,#N/A,#N/A
2/28/2019,24.50713285,0.880968008,17.2237031,#N/A,#N/A,#N/A
3/1/2019,25.06889219,0.884761873,17.25080276,#N/A,#N/A,#N/A
3/2/2019,#N/A,0.884761873,#N/A,#N/A,#N/A,#N/A
3/3/2019,#N/A,0.884761873,#N/A,#N/A,#N/A,#N/A
3/4/2019,26.01830019,0.884761873,17.21664275,#N/A,#N/A,#N/A
3/5/2019,25.78094819,0.884761873,17.16198675,#N/A,#N/A,#N/A
3/6/2019,24.88805257,0.884761873,17.18248275,#N/A,#N/A,#N/A
3/7/2019,26.17653486,0.884761873,17.21664275,#N/A,#N/A,#N/A
3/8/2019,25.90527543,0.884761873,17.25080276,#N/A,#N/A,#N/A
3/9/2019,#N/A,0.884761873,#N/A,#N/A,#N/A,#N/A
3/10/2019,#N/A,0.884761873,#N/A,#N/A,#N/A,#N/A
3/11/2019,25.06889219,0.884761873,17.18248275,#N/A,#N/A,#N/A
3/12/2019,25.1141021,0.884761873,17.28496277,#N/A,#N/A,#N/A
3/13/2019,25.04628724,0.884761873,17.35328278,#N/A,#N/A,#N/A
3/14/2019,25.55489867,0.884761873,17.38744278,#N/A,#N/A,#N/A
3/15/2019,25.26103429,0.884761873,17.38744278,#N/A,#N/A,#N/A
3/16/2019,#N/A,0.884761873,#N/A,#N/A,#N/A,#N/A
3/17/2019,#N/A,0.884761873,#N/A,#N/A,#N/A,#N/A
3/18/2019,24.53767581,0.884761873,17.43526679,#N/A,#N/A,#N/A
3/19/2019,23.7352,0.884761873,17.5240828,#N/A,#N/A,#N/A
3/20/2019,24.32292876,0.884761873,17.4694268,#N/A,#N/A,#N/A
3/21/2019,23.53175543,0.884761873,17.45576279,#N/A,#N/A,#N/A
3/22/2019,23.24919352,0.884761873,17.45576279,#N/A,#N/A,#N/A
3/23/2019,#N/A,0.884761873,#N/A,#N/A,#N/A,#N/A
3/24/2019,#N/A,0.884761873,#N/A,#N/A,#N/A,#N/A
3/25/2019,23.5430579,0.884761873,17.45576279,#N/A,#N/A,#N/A
3/26/2019,24.22120648,0.884761873,17.4899228,#N/A,#N/A,#N/A
3/27/2019,24.56028076,0.884761873,17.4899228,#N/A,#N/A,#N/A
3/28/2019,25.04628724,0.884761873,17.53774681,#N/A,#N/A,#N/A
3/29/2019,24.24381143,0.884761873,17.53774681,#N/A,#N/A,#N/A
3/30/2019,#N/A,0.884761873,#N/A,#N/A,#N/A,#N/A
3/31/2019,#N/A,0.884761873,#N/A,#N/A,#N/A,#N/A
4/1/2019,24.51062325,0.889818255,17.32956457,#N/A,#N/A,#N/A
4/2/2019,24.634244,0.889818255,17.29591493,#N/A,#N/A,#N/A
4/3/2019,25.92664275,0.889818255,17.26226529,#N/A,#N/A,#N/A
4/4/2019,27.34266225,0.889818255,17.24207551,#N/A,#N/A,#N/A
4/5/2019,27.52247425,0.889818255,17.24880544,#N/A,#N/A,#N/A
4/6/2019,#N/A,0.889818255,#N/A,#N/A,#N/A,#N/A
4/7/2019,#N/A,0.889818255,#N/A,#N/A,#N/A,#N/A
4/8/2019,27.2190415,0.889818255,17.26226529,#N/A,#N/A,#N/A
4/9/2019,28.60134625,0.889818255,17.26226529,#N/A,#N/A,#N/A
4/10/2019,29.264403,0.889818255,17.24207551,#N/A,#N/A,#N/A
4/11/2019,30.612993,0.889818255,17.24207551,#N/A,#N/A,#N/A
4/12/2019,29.7813625,0.889818255,17.24207551,#N/A,#N/A,#N/A
4/13/2019,#N/A,0.889818255,#N/A,#N/A,#N/A,#N/A
4/14/2019,#N/A,0.889818255,#N/A,#N/A,#N/A,#N/A
4/15/2019,30.028604,0.889818255,17.22861565,#N/A,#N/A,#N/A
4/16/2019,30.26460725,0.889818255,17.26226529,#N/A,#N/A,#N/A
4/17/2019,30.7703285,0.889818255,17.26226529,#N/A,#N/A,#N/A
4/18/2019,30.11851,0.889818255,17.27572515,#N/A,#N/A,#N/A
4/19/2019,#N/A,0.889818255,#N/A,#N/A,#N/A,#N/A
4/20/2019,#N/A,0.889818255,#N/A,#N/A,#N/A,#N/A
4/21/2019,#N/A,0.889818255,#N/A,#N/A,#N/A,#N/A
4/22/2019,#N/A,0.889818255,#N/A,#N/A,#N/A,#N/A
4/23/2019,30.8602345,0.889818255,17.24207551,#N/A,#N/A,#N/A
4/24/2019,30.71413725,0.889818255,17.26226529,#N/A,#N/A,#N/A
4/25/2019,30.56804,0.889818255,#N/A,#N/A,#N/A,#N/A
4/26/2019,28.93849375,0.889818255,17.26226529,#N/A,#N/A,#N/A
4/27/2019,#N/A,0.889818255,#N/A,#N/A,#N/A,#N/A
4/28/2019,#N/A,0.889818255,#N/A,#N/A,#N/A,#N/A
4/29/2019,29.5565975,0.889818255,17.26226529,#N/A,#N/A,#N/A
4/30/2019,29.43297675,0.889818255,17.22861565,#N/A,#N/A,#N/A
5/1/2019,#N/A,0.894087239,16.76839273,#N/A,#N/A,#N/A
5/2/2019,27.51409364,0.894087239,16.73557787,#N/A,#N/A,#N/A
5/3/2019,28.08450777,0.894087239,16.63713329,#N/A,#N/A,#N/A
5/4/2019,#N/A,0.894087239,#N/A,#N/A,#N/A,#N/A
5/5/2019,#N/A,0.894087239,#N/A,#N/A,#N/A,#N/A
5/6/2019,28.26346123,0.894087239,16.70276301,#N/A,#N/A,#N/A
5/7/2019,29.43784327,0.894087239,16.73557787,#N/A,#N/A,#N/A
5/8/2019,29.98588823,0.894087239,16.83402245,#N/A,#N/A,#N/A
5/9/2019,29.53850459,0.894087239,16.76839273,#N/A,#N/A,#N/A
5/10/2019,28.55426059,0.894087239,16.76839273,#N/A,#N/A,#N/A
5/11/2019,#N/A,0.894087239,#N/A,#N/A,#N/A,#N/A
5/12/2019,#N/A,0.894087239,#N/A,#N/A,#N/A,#N/A
5/13/2019,27.91673891,0.894087239,16.70276301,#N/A,#N/A,#N/A
5/14/2019,28.84505995,0.894087239,16.70276301,#N/A,#N/A,#N/A
5/15/2019,28.94572127,0.894087239,16.70276301,#N/A,#N/A,#N/A
5/16/2019,28.52070682,0.894087239,16.70276301,#N/A,#N/A,#N/A
5/17/2019,27.88318514,0.894087239,16.65025924,#N/A,#N/A,#N/A
5/18/2019,#N/A,0.894087239,#N/A,#N/A,#N/A,#N/A
5/19/2019,#N/A,0.894087239,#N/A,#N/A,#N/A,#N/A
5/20/2019,28.09569236,0.894087239,16.473059,#N/A,#N/A,#N/A
5/21/2019,28.30819959,0.894087239,16.50587386,#N/A,#N/A,#N/A
5/22/2019,29.4042895,0.894087239,16.473059,#N/A,#N/A,#N/A
5/23/2019,29.05756718,0.894087239,16.473059,#N/A,#N/A,#N/A
5/24/2019,28.4200455,0.894087239,16.45337009,#N/A,#N/A,#N/A
5/25/2019,#N/A,0.894087239,#N/A,#N/A,#N/A,#N/A
5/26/2019,#N/A,0.894087239,#N/A,#N/A,#N/A,#N/A
5/27/2019,28.53189141,0.894087239,16.45337009,#N/A,#N/A,#N/A
5/28/2019,28.40886091,0.894087239,16.44024414,#N/A,#N/A,#N/A
5/29/2019,28.46478386,0.894087239,16.42055523,#N/A,#N/A,#N/A
5/30/2019,28.20753827,0.894087239,16.30898471,#N/A,#N/A,#N/A
5/31/2019,27.30158641,0.894087239,16.0792807,#N/A,#N/A,#N/A
6/1/2019,#N/A,0.885472931,#N/A,#N/A,#N/A,#N/A
6/2/2019,#N/A,0.885472931,#N/A,#N/A,#N/A,#N/A
6/3/2019,26.7201844,0.885472931,#N/A,#N/A,#N/A,#N/A
6/4/2019,27.6462432,0.885472931,16.19606808,#N/A,#N/A,#N/A
6/5/2019,27.3074412,0.885472931,16.19606808,#N/A,#N/A,#N/A
6/6/2019,27.0025194,0.885472931,15.96516691,#N/A,#N/A,#N/A
6/7/2019,27.6010696,0.885472931,16.03113867,#N/A,#N/A,#N/A
6/8/2019,#N/A,0.885472931,#N/A,#N/A,#N/A,#N/A
6/9/2019,#N/A,0.885472931,#N/A,#N/A,#N/A,#N/A
6/10/2019,28.3690208,0.885472931,15.99815279,#N/A,#N/A,#N/A
6/11/2019,28.1431528,0.885472931,#N/A,#N/A,#N/A,#N/A
6/12/2019,27.9737518,0.885472931,15.63530809,#N/A,#N/A,#N/A
6/13/2019,28.1092726,0.885472931,15.10753398,#N/A,#N/A,#N/A
6/14/2019,28.2222066,0.885472931,15.27246339,#N/A,#N/A,#N/A
6/15/2019,#N/A,0.885472931,#N/A,#N/A,#N/A,#N/A
6/16/2019,#N/A,0.885472931,#N/A,#N/A,#N/A,#N/A
6/17/2019,28.1883264,0.885472931,15.33843515,#N/A,#N/A,#N/A
6/18/2019,28.3012604,0.885472931,15.30544927,#N/A,#N/A,#N/A
6/19/2019,28.120566,0.885472931,15.50336456,#N/A,#N/A,#N/A
6/20/2019,28.2560868,0.885472931,15.58253068,#N/A,#N/A,#N/A
6/21/2019,28.4932482,0.885472931,15.60232221,#N/A,#N/A,#N/A
6/22/2019,#N/A,0.885472931,#N/A,#N/A,#N/A,#N/A
6/23/2019,#N/A,0.885472931,#N/A,#N/A,#N/A,#N/A
6/24/2019,29.7129354,0.885472931,14.84364692,#N/A,#N/A,#N/A
6/25/2019,29.7355222,0.885472931,15.17350574,#N/A,#N/A,#N/A
6/26/2019,30.8648622,0.885472931,15.10753398,#N/A,#N/A,#N/A
6/27/2019,30.3114856,0.885472931,15.2394775,#N/A,#N/A,#N/A
6/28/2019,29.6338816,0.885472931,15.27246339,#N/A,#N/A,#N/A
6/29/2019,#N/A,0.885472931,#N/A,#N/A,#N/A,#N/A
6/30/2019,#N/A,0.885472931,#N/A,#N/A,#N/A,#N/A
7/1/2019,30.12138065,0.891393403,15.42009224,#N/A,#N/A,#N/A
7/2/2019,29.90823122,0.891393403,15.42009224,#N/A,#N/A,#N/A
7/3/2019,29.71751857,0.891393403,15.44014438,#N/A,#N/A,#N/A
7/4/2019,29.13416222,0.891393403,15.40672415,#N/A,#N/A,#N/A
7/5/2019,29.52680591,0.891393403,15.3398837,#N/A,#N/A,#N/A
7/6/2019,#N/A,0.891393403,#N/A,#N/A,#N/A,#N/A
7/7/2019,#N/A,0.891393403,#N/A,#N/A,#N/A,#N/A
7/8/2019,30.02041513,0.891393403,15.28641134,#N/A,#N/A,#N/A
7/9/2019,29.75117374,0.891393403,15.37330392,#N/A,#N/A,#N/A
7/10/2019,31.57977152,0.891393403,15.44014438,#N/A,#N/A,#N/A
7/11/2019,31.69195543,0.891393403,15.40672415,#N/A,#N/A,#N/A
7/12/2019,32.252875,0.891393403,15.30646347,#N/A,#N/A,#N/A
7/13/2019,#N/A,0.891393403,#N/A,#N/A,#N/A,#N/A
7/14/2019,#N/A,0.891393403,#N/A,#N/A,#N/A,#N/A
7/15/2019,32.56698996,0.891393403,15.3398837,#N/A,#N/A,#N/A
7/16/2019,31.90510487,0.891393403,#N/A,#N/A,#N/A,#N/A
7/17/2019,31.90510487,0.891393403,15.44014438,#N/A,#N/A,#N/A
7/18/2019,31.10859909,0.891393403,15.52035292,#N/A,#N/A,#N/A
7/19/2019,32.35384052,0.891393403,15.44014438,#N/A,#N/A,#N/A
7/20/2019,#N/A,0.891393403,#N/A,#N/A,#N/A,#N/A
7/21/2019,#N/A,0.891393403,#N/A,#N/A,#N/A,#N/A
7/22/2019,32.46602443,0.891393403,15.44014438,#N/A,#N/A,#N/A
7/23/2019,33.38593252,0.891393403,15.42009224,#N/A,#N/A,#N/A
7/24/2019,32.70161065,0.891393403,15.44014438,#N/A,#N/A,#N/A
7/25/2019,32.510898,0.891393403,15.4735646,#N/A,#N/A,#N/A
7/26/2019,31.70317383,0.891393403,15.57382528,#N/A,#N/A,#N/A
7/27/2019,#N/A,0.891393403,#N/A,#N/A,#N/A,#N/A
7/28/2019,#N/A,0.891393403,#N/A,#N/A,#N/A,#N/A
7/29/2019,31.83779452,0.891393403,15.57382528,#N/A,#N/A,#N/A
7/30/2019,31.23200139,0.891393403,15.77434663,#N/A,#N/A,#N/A
7/31/2019,31.33296691,0.891393403,15.94144776,#N/A,#N/A,#N/A
8/1/2019,32.72223441,0.898777254,15.26579997,#N/A,#N/A,#N/A
8/2/2019,32.49970986,0.898777254,15.381645,#N/A,#N/A,#N/A
8/3/2019,#N/A,0.898777254,#N/A,#N/A,#N/A,#N/A
8/4/2019,#N/A,0.898777254,#N/A,#N/A,#N/A,#N/A
8/5/2019,31.87664114,0.898777254,15.2529283,#N/A,#N/A,#N/A
8/6/2019,31.55398055,0.898777254,15.22074913,#N/A,#N/A,#N/A
8/7/2019,31.42046582,0.898777254,15.2529283,#N/A,#N/A,#N/A
8/8/2019,31.6986215,0.898777254,15.381645,#N/A,#N/A,#N/A
8/9/2019,31.26469864,0.898777254,15.54254087,#N/A,#N/A,#N/A
8/10/2019,#N/A,0.898777254,#N/A,#N/A,#N/A,#N/A
8/11/2019,#N/A,0.898777254,#N/A,#N/A,#N/A,#N/A
8/12/2019,29.68477436,0.898777254,15.67125756,#N/A,#N/A,#N/A
8/13/2019,30.14094968,0.898777254,15.67125756,#N/A,#N/A,#N/A
8/14/2019,29.89617268,0.898777254,15.67125756,#N/A,#N/A,#N/A
8/15/2019,28.89481223,0.898777254,15.63907839,#N/A,#N/A,#N/A
8/16/2019,28.86143355,0.898777254,15.63907839,#N/A,#N/A,#N/A
8/17/2019,#N/A,0.898777254,#N/A,#N/A,#N/A,#N/A
8/18/2019,#N/A,0.898777254,#N/A,#N/A,#N/A,#N/A
8/19/2019,29.54013341,0.898777254,15.67125756,#N/A,#N/A,#N/A
8/20/2019,29.20634659,0.898777254,15.63907839,#N/A,#N/A,#N/A
8/21/2019,28.95044336,0.898777254,15.60689921,#N/A,#N/A,#N/A
8/22/2019,28.53877295,0.898777254,15.67125756,#N/A,#N/A,#N/A
8/23/2019,27.88232555,0.898777254,15.83215343,#N/A,#N/A,#N/A
8/24/2019,#N/A,0.898777254,#N/A,#N/A,#N/A,#N/A
8/25/2019,#N/A,0.898777254,#N/A,#N/A,#N/A,#N/A
